ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent
07280;2013-08-17T14:00:00+02:00;101640;-100;8;270;1.0;301.55;285.45;37;55000;0;;;;;;;;;99080;;;;;;;;;;;;4.100000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-08-13T23:00:00+02:00;102270;140;1;330;2.6;288.95;281.15;60;55000;0;;;;;;;;;99580;;;;;;;;;;;;4.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-09-15T11:00:00+02:00;101220;130;2;250;3.6;289.65;287.25;86;60000;0;;;100;;450;;;;98570;;;;;;;;;;;;6.200000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;0
07280;2013-09-17T17:00:00+02:00;101040;-150;8;220;6.2;287.85;280.15;60;50000;0;;;100;;1250;;;;98370;;;;;;;;;;;;10.300000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1110.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-10-02T08:00:00+02:00;101320;60;2;360;2.1;284.05;283.25;95;4500;10;;;100;;250;;;;98610;;;;283.750000;;288.250000;;283.150000;;;;2.600000;-10;1;0.000000;;;0.0;0.0;;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;10
07280;2013-10-06T23:00:00+02:00;102590;50;2;360;3.1;286.05;283.05;82;50000;0;;;100;;1250;;;;99870;;;;;;;;;;;;5.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;0
07280;2013-11-08T04:00:00+01:00;101280;-70;8;170;2.6;284.75;283.65;93;50000;0;;;100;;1750;;;;98580;;;;;;;;;;;;5.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-12-21T04:00:00+01:00;103620;20;0;0;0.0;269.25;268.55;94;3400;10;;;90;;150;;;;100690;;;;;;;;;;;;1.000000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1101.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;0;;10
07280;2013-12-22T13:00:00+01:00;102500;-60;8;190;5.7;282.05;279.15;82;55000;0;;;100;;1250;;;;99740;;;;;;;;;;;;7.700000;-10;;;;;0.0;1.0;1.0;;;710.000000;1108.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-12-23T04:00:00+01:00;102490;-40;7;190;3.6;281.45;279.25;86;55000;0;;;100;;800;;;;99720;;;;;;;;;;;;7.200000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-12-23T19:00:00+01:00;101450;-220;7;180;7.2;282.65;276.85;67;60000;0;;;;;;;;;98720;;;;281.050000;;285.650000;;;;;;13.400000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1113.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-08-29T08:00:00+02:00;102190;100;3;330;2.1;285.45;283.15;86;17000;0;;;;;;;;;99470;;;;284.450000;;292.150000;;284.150000;;;;3.600000;-10;0;0.000000;;;0.0;0.0;;0.0;0.2;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-09-22T14:00:00+02:00;102750;-80;8;40;3.6;293.65;284.55;56;19000;0;;;;;;;;;100090;;;;;;;;;;;;7.200000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-09-23T11:00:00+02:00;102490;0;0;40;4.1;289.55;285.35;76;50000;0;;;;;;;;;99800;;;;;;;;;;;;6.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;0;;0
07280;2013-09-19T20:00:00+02:00;101670;30;3;250;3.1;287.05;281.25;68;60000;0;;;100;;1250;;;;98980;;;;281.550000;;290.950000;;;;;;5.700000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-10-18T02:00:00+02:00;102060;-40;8;330;1.5;280.85;280.05;95;18000;0;;;;;;;;;99300;;;;;;;;;;;;2.600000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-12-02T22:00:00+01:00;102880;40;3;360;3.1;274.85;271.75;80;35000;0;;;;;;;;;100030;;;;;;;;;;;;4.600000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-02-08T13:00:00+01:00;101690;50;1;360;3.6;274.85;271.75;80;40000;0;;;75;;800;;;;98880;;;;;;;;;;;;5.700000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-03-04T01:00:00+01:00;101870;-20;7;350;2.6;272.55;270.35;83;7000;0;;;;;;;;;99030;;;;;;;;;;;;4.100000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-03-01T16:00:00+01:00;102160;-60;6;10;7.7;275.85;272.25;77;6000;0;;;100;;450;;;;99340;;;;;;;;;;;;10.800000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1111.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-03-29T07:00:00+01:00;101010;-100;8;10;1.5;270.45;268.25;83;3500;10;;;;;;;;;98170;;;;269.550000;;278.050000;;265.150000;;;;2.100000;-10;0;0.000000;;;0.0;0.0;;0.0;0.0;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;10
07280;2013-03-22T22:00:00+01:00;100580;50;3;330;2.1;280.25;275.15;70;13000;0;;;;;;;;;97850;;;;;;;;;;;;3.600000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-05-06T02:00:00+02:00;101910;-90;8;340;3.6;287.35;280.65;64;60000;0;;;100;;;;;;99220;;;;;;;;;;;;5.700000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-05-25T11:00:00+02:00;101430;200;1;300;2.6;280.25;278.55;89;55000;0;;;100;;450;;;;98680;;;;;;;;;;;;3.600000;-10;;0.000000;;;0.0;0.4;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-05-25T23:00:00+02:00;101900;180;1;300;3.6;280.95;277.55;79;55000;0;;;100;;1750;;;;99140;;;;;;;;;;;;6.200000;-10;;0.000000;;;0.0;1.0;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-05-31T17:00:00+02:00;101140;-80;6;300;7.7;285.25;283.45;89;11000;61;;;100;;1750;;;;98450;;;;;;;;;;;;13.400000;-10;;0.000000;;;2.0;3.0;;;;710.000000;1113.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;61
07280;2013-06-29T11:00:00+02:00;102160;50;3;260;2.6;288.35;287.05;92;4900;10;;;100;;250;;;;99470;;;;;;;;;;;;4.100000;-10;;;;;0.0;2.0;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;10
07280;2013-06-30T08:00:00+02:00;102510;30;1;310;1.5;286.85;283.65;81;35000;0;;;;;;;;;99800;;;;282.850000;;291.950000;;281.150000;;;;3.100000;-10;;;;;0.0;0.0;;0.0;1.8;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-07-04T14:00:00+02:00;102360;60;1;340;3.1;292.45;284.95;62;55000;0;;;90;;1250;;;;99700;;;;;;;;;;;;5.100000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-07-02T02:00:00+02:00;101730;-30;7;320;1.5;289.05;285.75;81;40000;0;;;;;;;;;99060;;;;;;;;;;;;2.600000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-07-02T17:00:00+02:00;101390;-70;6;190;3.6;294.85;287.75;64;19000;0;;;100;;2250;;;;98780;;;;;;;;;;;;14.400000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1114.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-02-07T01:00:00+01:00;101040;190;3;310;2.6;272.75;270.35;82;50000;0;;;;;;;;;98220;;;;;;;;;;;;5.100000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-04-11T05:00:00+02:00;100770;-60;6;190;7.7;283.25;281.85;91;35000;0;;;100;;1250;;;;98070;;;;;;;;;;;;12.300000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1112.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-04-19T17:00:00+02:00;102460;-90;6;30;3.6;286.65;271.05;34;55000;0;;;90;;2250;;;;99740;;;;;;;;;;;;8.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-05-11T11:00:00+02:00;101920;40;0;280;2.1;285.35;280.65;73;19000;0;;;100;;1250;;;;99210;;;;;;;;;;;;4.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;0;;0
07280;2013-06-14T05:00:00+02:00;102410;-40;7;60;1.0;281.05;280.25;95;8000;0;;;101;;;62;61;60;99640;;;;;;;;;;;;2.600000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-06-15T05:00:00+02:00;101650;-40;7;200;0.5;283.05;282.25;95;600;45;;;101;;;62;61;60;98920;;;;;;;;;;;;1.000000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1101.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;45
07280;2013-06-21T02:00:00+02:00;101600;20;2;190;2.1;287.45;285.85;90;60000;0;;;100;;1250;;;;98920;;;;;;;;;;;;3.100000;-10;;0.000000;;;0.0;0.2;0.2;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;0
07280;2013-07-11T11:00:00+02:00;101630;10;0;10;6.7;294.35;287.25;64;17000;0;;;;;;;;;99010;;;;;;;;;;;;9.300000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;0;;0
07280;2013-07-12T02:00:00+02:00;101820;10;1;360;4.1;288.85;283.65;71;35000;0;;;;;;;;;99140;;;;;;;;;;;;6.200000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-07-12T14:00:00+02:00;101800;-10;8;20;4.6;298.25;284.45;42;21000;0;;;;;;;;;99210;;;;;;;;;;;;9.300000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-07-12T23:00:00+02:00;101910;90;3;360;3.6;291.95;283.75;59;50000;0;;;;;;;;;99260;;;;;;;;;;;;4.600000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-07-08T08:00:00+02:00;102440;10;3;10;4.6;292.75;286.65;68;45000;0;;;;;;;;;99790;;;;290.750000;;299.550000;;289.150000;;;;7.200000;-10;0;0.000000;;;0.0;0.0;;0.0;0.0;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-02-22T07:00:00+01:00;101030;-60;6;10;5.1;268.75;264.95;72;19000;0;;;100;;1250;;;;98170;;;;268.350000;;272.850000;;267.150000;;;;7.700000;-10;0;0.000000;;;0.0;0.0;;0.0;0.0;710.000000;1108.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-02-23T10:00:00+01:00;101000;100;1;10;8.7;269.55;264.85;67;7000;0;;;100;;800;;;;98150;;;;;;;;;;;;12.300000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1112.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-02-24T22:00:00+01:00;101720;90;3;0;0.0;270.45;269.45;92;2800;70;;;100;;450;;;;98860;;;;;;;;;;;;1.500000;-10;13;;;;0.0;0.4;;;;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;70
07280;2013-02-26T16:00:00+01:00;102460;-90;6;10;6.2;277.55;271.95;67;5000;0;;;;;;;;;99650;;;;;;;;;;;;9.300000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-04-20T02:00:00+02:00;102520;-60;8;350;5.7;281.25;276.35;71;35000;0;;;100;;;;;;99750;;;;;;;;;;;;8.700000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-05-16T05:00:00+02:00;100020;-190;6;330;4.1;280.95;279.75;92;11000;61;;;100;;800;;;;97320;;;;;;;;;;;;8.700000;-10;;0.000000;;;3.0;6.0;;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;61
07280;2013-05-17T02:00:00+02:00;100010;-40;8;320;1.5;282.15;281.25;94;17000;61;;;100;;250;;;;97320;;;;;;;;;;;;2.600000;-10;;0.000000;;;0.8;3.0;3.0;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;61
07280;2013-05-17T05:00:00+02:00;100070;50;3;0;0.0;281.65;280.85;95;10000;61;;;100;;1250;;;;97370;;;;;;;;;;;;1.000000;-10;;0.000000;;;0.8;2.0;;;;710.000000;1101.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;61
07280;2013-05-14T23:00:00+02:00;100270;-200;8;150;1.5;285.35;281.95;80;55000;0;;;75;;;;;;97600;;;;;;;;;;;;2.600000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-05-15T02:00:00+02:00;100290;10;3;260;1.0;284.15;282.55;90;50000;0;;;90;;1250;;;;97610;;;;;;;;;;;;3.600000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-05-21T02:00:00+02:00;101390;-60;8;180;3.6;282.25;281.45;95;14000;61;;;100;;250;;;;98660;;;;;;;;;;;;6.700000;-10;;0.000000;;;0.4;2.0;3.0;;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;61
07280;2013-06-12T08:00:00+02:00;102100;140;1;0;0.0;288.75;286.95;89;19000;0;;;100;;1250;;;;99420;;;;287.250000;;292.750000;;284.150000;;;;1.000000;-10;0;0.000000;;;0.0;0.0;;0.0;0.0;710.000000;1101.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-06-09T14:00:00+02:00;100870;-150;8;170;4.1;294.75;284.45;52;40000;0;;;;;1250;;;;98270;;;;;;;;;;;;6.700000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-06-08T11:00:00+02:00;101380;-80;8;110;1.5;295.05;285.85;56;60000;0;;;;;;;;;98770;;;;;;;;;;;;3.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-07-21T08:00:00+02:00;101720;70;3;360;2.1;293.95;288.75;72;25000;0;;;;;;;;;99100;;;;291.750000;;301.550000;;290.150000;;;;3.600000;-10;0;0.000000;;;0.0;0.0;;0.0;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-07-18T20:00:00+02:00;101750;10;3;200;2.1;297.45;292.25;73;19000;0;;;100;;1750;;;;99160;;;;293.950000;;303.050000;;;;;;4.600000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-07-19T14:00:00+02:00;101800;-50;8;90;1.0;300.05;290.85;57;19000;0;;;;;800;;;;99230;;;;;;;;;;;;4.600000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-02-19T16:00:00+01:00;101790;-200;6;130;1.5;273.05;272.75;98;1700;10;;;100;;80;;;;98960;;;;;;;;;;;;2.600000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;10
07280;2013-02-25T10:00:00+01:00;102030;180;1;10;1.5;269.95;269.15;93;2900;10;;;100;;150;;;;99160;;;;;;;;;;;;3.600000;-10;13;;;;0.0;0.0;;;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;10
07280;2013-01-03T19:00:00+01:00;104060;100;2;160;1.5;278.05;277.45;96;2000;10;;;100;;150;;;;101220;;;;273.350000;;278.750000;;;;;;2.600000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;10
07280;2013-01-16T13:00:00+01:00;100820;-130;8;100;1.5;272.75;270.25;81;7000;0;;;90;;1250;;;;98010;;;;;;;;;;;;2.100000;-10;13;;;;0.0;0.0;0.0;;;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;0
07280;2013-01-17T01:00:00+01:00;101370;150;1;360;3.6;267.55;264.35;76;13000;0;;;;;800;;;;98490;;;;;;;;;;;;5.700000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-01-17T19:00:00+01:00;101780;80;1;360;3.1;270.45;267.15;76;9000;0;;;100;;800;;;;98920;;;;267.850000;;271.250000;;;;;;5.100000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-01-27T07:00:00+01:00;101500;-200;6;190;3.6;273.55;272.95;96;800;44;;;100;;80;;;;98680;;;;272.750000;;273.550000;;273.150000;;;;6.200000;-10;0;0.000000;;;0.0;0.0;;0.0;0.0;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;44
07280;2013-01-27T13:00:00+01:00;101140;-100;8;180;3.6;275.55;274.35;92;4700;61;;;100;;1750;;;;98350;;;;;;;;;;;;7.200000;-10;;0.000000;;;1.0;1.0;1.0;;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;61
07280;2013-01-25T07:00:00+01:00;101910;60;1;20;4.6;268.75;266.75;84;6000;0;;;;;1250;;;;99030;;;;268.750000;;273.350000;;268.150000;;;;6.700000;-10;0;0.000000;;;0.0;0.0;;0.0;0.0;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-02-09T04:00:00+01:00;102010;30;2;330;3.1;271.45;269.25;83;30000;0;;;;;;;;;99150;;;;;;;;;;;;6.200000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;2;;0
07280;2013-02-14T22:00:00+01:00;101750;-70;6;190;4.1;273.35;272.65;95;1700;10;;;100;;150;;;;98920;;;;;;;;;;;;5.700000;-10;;;;;0.2;0.8;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;10
07280;2013-11-20T04:00:00+01:00;100890;-20;8;320;4.6;275.85;274.35;90;35000;61;;;100;;450;;;;98110;;;;;;;;;;;;8.700000;-10;;0.000000;;;0.8;3.0;;;;710.000000;1109.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;8;;61
07280;2013-12-09T16:00:00+01:00;103440;-50;5;20;1.0;272.25;271.95;98;200;49;;;101;;;62;61;60;100550;;;;;;;;;;;;1.500000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1102.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;5;;49
07280;2013-12-05T16:00:00+01:00;102810;-120;6;180;4.1;279.05;277.05;87;6000;0;;;100;;800;;;;100010;;;;;;;;;;;;5.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-04-01T05:00:00+02:00;100620;-130;7;360;3.6;271.95;268.45;74;4600;10;;;;;;;;;97810;;;;;;;;;;;;6.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;10
07280;2013-04-01T23:00:00+02:00;100220;0;0;350;4.1;276.85;271.05;66;10000;0;;;;;;;;;97470;;;;;;;;;;;;5.700000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;0;;0
07280;2013-04-02T08:00:00+02:00;100360;60;3;350;4.1;272.95;268.55;69;15000;0;;;;;;;;;97560;;;;272.550000;;281.750000;;271.150000;;;;5.700000;-10;0;0.000000;;;0.0;0.0;;0.0;0.0;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;3;;0
07280;2013-04-02T11:00:00+02:00;100380;70;1;20;4.1;278.15;270.75;59;13000;0;;;;;;;;;97630;;;;;;;;;;;;6.200000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1106.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
07280;2013-04-25T17:00:00+02:00;102050;-210;7;120;2.6;297.55;279.35;31;50000;0;;;;;;;;;99440;;;;;;;;;;;;5.100000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1105.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-04-26T02:00:00+02:00;101840;-150;7;330;2.1;286.45;280.85;69;40000;0;;;100;;;;;;99140;;;;;;;;;;;;2.600000;-10;;0.000000;;;0.0;0.0;0.0;;;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-04-17T20:00:00+02:00;101760;-100;6;180;2.1;294.65;281.15;42;60000;0;;;;;;;;;99140;;;;283.050000;;297.650000;;;;;;4.100000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1104.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-04-20T11:00:00+02:00;102270;-80;7;360;8.2;281.95;276.35;68;9000;0;;;100;;800;;;;99510;;;;;;;;;;;;12.900000;-10;;0.000000;;;0.0;0.0;;;;710.000000;1113.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;7;;0
07280;2013-07-19T20:00:00+02:00;101620;-70;6;210;3.6;297.75;291.65;69;25000;0;;;;;;;;;99040;;;;291.750000;;301.750000;;;;;;6.700000;-10;;0.000000;;;0.0;0.0;;0.0;;710.000000;1107.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;6;;0
07280;2013-07-17T08:00:00+02:00;102040;70;1;350;1.5;291.85;286.25;70;24000;0;;;;;;;;;99390;;;;289.950000;;301.250000;;289.150000;;;;2.600000;-10;0;0.000000;;;0.0;0.0;;0.0;0.0;710.000000;1103.000000;;;;;;;;;;;;;;;47.267833, 5.088333;DIJON-LONGVIC;1;;0
